,LABEL,DATE_TIME,TEXT,sentences,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,lowercase_text,lowercase_tokens,UserNames,UserNamesCounts,URLs,URLCounts,Day
3929,0,Fri May 22 02:49:39 2009,@tuesday726 sadly no.  brian will bring you back his paella. Is paella a euphemism? Only time will tell.,"['@tuesday726 sadly no', 'brian will bring you back his paella', 'Is paella a euphemism', 'Only time will tell.']",4,22,"['@tuesday726', 'sadly', 'no', '.', 'brian', 'will', 'bring', 'you', 'back', 'his', 'paella', '.', 'Is', 'paella', 'a', 'euphemism', '?', 'Only', 'time', 'will', 'tell', '.']",4,13,@tuesday726 sadly no.  brian will bring you back his paella. is paella a euphemism? only time will tell.,"['@tuesday726', 'sadly', 'no', '.', 'brian', 'will', 'bring', 'you', 'back', 'his', 'paella', '.', 'is', 'paella', 'a', 'euphemism', '?', 'only', 'time', 'will', 'tell', '.']",['@tuesday726'],1,[],0,Fri
3930,1,Tue Jun 16 02:44:46 2009,I think im gonna go. Hockey match soon and i wanna watch MTV Movie Awards  TOODLES TWEETS!,"['I think im gonna go', 'Hockey match soon and i wanna watch MTV Movie Awards  TOODLES TWEETS']",2,19,"['I', 'think', 'im', 'gonna', 'go', '.', 'Hockey', 'match', 'soon', 'and', 'i', 'wanna', 'watch', 'MTV', 'Movie', 'Awards', 'TOODLES', 'TWEETS', '!']",5,12,i think im gonna go. hockey match soon and i wanna watch mtv movie awards  toodles tweets!,"['i', 'think', 'im', 'gonna', 'go', '.', 'hockey', 'match', 'soon', 'and', 'i', 'wanna', 'watch', 'mtv', 'movie', 'awards', 'toodles', 'tweets', '!']",[],0,[],0,Tue
3931,0,Sun Jun 07 10:18:00 2009,@kazzba Yeah I do when I remember - poor Maddie!  ,['@kazzba Yeah I do when I remember - poor Maddie'],1,11,"['@kazzba', 'Yeah', 'I', 'do', 'when', 'I', 'remember', '-', 'poor', 'Maddie', '!']",2,6,@kazzba yeah i do when i remember - poor maddie!  ,"['@kazzba', 'yeah', 'i', 'do', 'when', 'i', 'remember', '-', 'poor', 'maddie', '!']",['@kazzba'],1,[],0,Sun
3932,0,Fri Jun 05 15:52:58 2009,@ronsalcedo im broke and its no joke  im saveing up for my skates ! i miss bubu so much :'(,"['@ronsalcedo im broke and its no joke  im saveing up for my skates', ""i miss bubu so much :'(""]",2,20,"['@ronsalcedo', 'im', 'broke', 'and', 'its', 'no', 'joke', 'im', 'saveing', 'up', 'for', 'my', 'skates', '!', 'i', 'miss', 'bubu', 'so', 'much', "":'(""]",6,11,@ronsalcedo im broke and its no joke  im saveing up for my skates ! i miss bubu so much :'(,"['@ronsalcedo', 'im', 'broke', 'and', 'its', 'no', 'joke', 'im', 'saveing', 'up', 'for', 'my', 'skates', '!', 'i', 'miss', 'bubu', 'so', 'much', "":'(""]",['@ronsalcedo'],1,[],0,Fri
3933,1,Wed Jun 03 07:54:35 2009,"Well hey, I see twitter is back to reporting the client used on tweets. Yay ","['Well hey, I see twitter is back to reporting the client used on tweets', 'Yay']",2,16,"['Well', 'hey,', 'I', 'see', 'twitter', 'is', 'back', 'to', 'reporting', 'the', 'client', 'used', 'on', 'tweets', '.', 'Yay']",4,10,"well hey, i see twitter is back to reporting the client used on tweets. yay ","['well', 'hey,', 'i', 'see', 'twitter', 'is', 'back', 'to', 'reporting', 'the', 'client', 'used', 'on', 'tweets', '.', 'yay']",[],0,[],0,Wed
3934,0,Tue Jun 02 23:30:19 2009,"@CreativeSoul I used to do a few conventions a year, usually though if im doing shows, I never get to do anything im so busy ","['@CreativeSoul I used to do a few conventions a year, usually though if im doing shows, I never get to do anything im so busy']",1,25,"['@CreativeSoul', 'I', 'used', 'to', 'do', 'a', 'few', 'conventions', 'a', 'year,', 'usually', 'though', 'if', 'im', 'doing', 'shows,', 'I', 'never', 'get', 'to', 'do', 'anything', 'im', 'so', 'busy']",10,14,"@creativesoul i used to do a few conventions a year, usually though if im doing shows, i never get to do anything im so busy ","['@creativesoul', 'i', 'used', 'to', 'do', 'a', 'few', 'conventions', 'a', 'year,', 'usually', 'though', 'if', 'im', 'doing', 'shows,', 'i', 'never', 'get', 'to', 'do', 'anything', 'im', 'so', 'busy']",['@CreativeSoul'],1,[],0,Tue
3935,1,Tue Jun 16 01:34:54 2009,Oh and did we also mention @MYGameloft will be around to showcase their latest greatest games? ,['Oh and did we also mention @MYGameloft will be around to showcase their latest greatest games'],1,17,"['Oh', 'and', 'did', 'we', 'also', 'mention', '@MYGameloft', 'will', 'be', 'around', 'to', 'showcase', 'their', 'latest', 'greatest', 'games', '?']",4,11,oh and did we also mention @mygameloft will be around to showcase their latest greatest games? ,"['oh', 'and', 'did', 'we', 'also', 'mention', '@mygameloft', 'will', 'be', 'around', 'to', 'showcase', 'their', 'latest', 'greatest', 'games', '?']",['@MYGameloft'],1,[],0,Tue
3936,1,Sun May 17 10:56:05 2009,biking over to metro park on the east side...   ,['biking over to metro park on the east side..'],1,10,"['biking', 'over', 'to', 'metro', 'park', 'on', 'the', 'east', 'side', '...']",3,5,biking over to metro park on the east side...   ,"['biking', 'over', 'to', 'metro', 'park', 'on', 'the', 'east', 'side', '...']",[],0,[],0,Sun
3937,1,Mon May 18 07:41:10 2009,@AnoopDoggDesai the rumour is everywhere now. I hope that doesn't distract you. And I LOVEEEE your dance moves ,"['@AnoopDoggDesai the rumour is everywhere now', 'I hope that doesn', ""'t distract you"", 'And I LOVEEEE your dance moves']",4,20,"['@AnoopDoggDesai', 'the', 'rumour', 'is', 'everywhere', 'now', '.', 'I', 'hope', 'that', ""doesn't"", 'distract', 'you', '.', 'And', 'I', 'LOVEEEE', 'your', 'dance', 'moves']",6,12,@anoopdoggdesai the rumour is everywhere now. i hope that doesn't distract you. and i loveeee your dance moves ,"['@anoopdoggdesai', 'the', 'rumour', 'is', 'everywhere', 'now', '.', 'i', 'hope', 'that', ""doesn't"", 'distract', 'you', '.', 'and', 'i', 'loveeee', 'your', 'dance', 'moves']",['@AnoopDoggDesai'],1,[],0,Mon
3938,0,Mon Jun 15 18:17:05 2009,This is lame but I don't understand the way the book explained the logic for the answer in a matching game. someone pls help? #lsat ,"[""This is lame but I don't understand the way the book explained the logic for the answer in a matching game"", 'someone pls help', '#lsat']",3,27,"['This', 'is', 'lame', 'but', 'I', ""don't"", 'understand', 'the', 'way', 'the', 'book', 'explained', 'the', 'logic', 'for', 'the', 'answer', 'in', 'a', 'matching', 'game', '.', 'someone', 'pls', 'help', '?', '#lsat']",7,16,this is lame but i don't understand the way the book explained the logic for the answer in a matching game. someone pls help? #lsat ,"['this', 'is', 'lame', 'but', 'i', ""don't"", 'understand', 'the', 'way', 'the', 'book', 'explained', 'the', 'logic', 'for', 'the', 'answer', 'in', 'a', 'matching', 'game', '.', 'someone', 'pls', 'help', '?', '#lsat']",[],0,[],0,Mon
3939,0,Thu Jun 25 01:30:12 2009,finalizing invite list for transformers tmr. hopefully there's any empty sit for me. feel so left out when so many ppl watched it already ,"['finalizing invite list for transformers tmr', 'hopefully there', ""'s any empty sit for me"", 'feel so left out when so many ppl watched it already']",4,26,"['finalizing', 'invite', 'list', 'for', 'transformers', 'tmr', '.', 'hopefully', ""there's"", 'any', 'empty', 'sit', 'for', 'me', '.', 'feel', 'so', 'left', 'out', 'when', 'so', 'many', 'ppl', 'watched', 'it', 'already']",6,17,finalizing invite list for transformers tmr. hopefully there's any empty sit for me. feel so left out when so many ppl watched it already ,"['finalizing', 'invite', 'list', 'for', 'transformers', 'tmr', '.', 'hopefully', ""there's"", 'any', 'empty', 'sit', 'for', 'me', '.', 'feel', 'so', 'left', 'out', 'when', 'so', 'many', 'ppl', 'watched', 'it', 'already']",[],0,[],0,Thu
3940,0,Mon Jun 01 14:46:12 2009,Going to my moms to spend time with my brother before he leaves for the whole summer tomorrow ,['Going to my moms to spend time with my brother before he leaves for the whole summer tomorrow'],1,18,"['Going', 'to', 'my', 'moms', 'to', 'spend', 'time', 'with', 'my', 'brother', 'before', 'he', 'leaves', 'for', 'the', 'whole', 'summer', 'tomorrow']",0,17,going to my moms to spend time with my brother before he leaves for the whole summer tomorrow ,"['going', 'to', 'my', 'moms', 'to', 'spend', 'time', 'with', 'my', 'brother', 'before', 'he', 'leaves', 'for', 'the', 'whole', 'summer', 'tomorrow']",[],0,[],0,Mon
3941,1,Sun Jun 07 12:20:08 2009,@mileycyrus cant wait to see you dec23!! ,['@mileycyrus cant wait to see you dec23'],1,8,"['@mileycyrus', 'cant', 'wait', 'to', 'see', 'you', 'dec23', '!!']",0,6,@mileycyrus cant wait to see you dec23!! ,"['@mileycyrus', 'cant', 'wait', 'to', 'see', 'you', 'dec23', '!!']",['@mileycyrus'],1,[],0,Sun
3942,1,Fri Jun 05 10:18:39 2009,i want some nice food... someone make me something? ,"['i want some nice food..', 'someone make me something']",2,11,"['i', 'want', 'some', 'nice', 'food', '...', 'someone', 'make', 'me', 'something', '?']",1,8,i want some nice food... someone make me something? ,"['i', 'want', 'some', 'nice', 'food', '...', 'someone', 'make', 'me', 'something', '?']",[],0,[],0,Fri
3943,1,Sun May 03 23:27:24 2009,@TalAter Is this the same MeatBar as the one on Sderot Chen in TLV?  Goooood ,"['@TalAter Is this the same MeatBar as the one on Sderot Chen in TLV', 'Goooood']",2,16,"['@TalAter', 'Is', 'this', 'the', 'same', 'MeatBar', 'as', 'the', 'one', 'on', 'Sderot', 'Chen', 'in', 'TLV', '?', 'Goooood']",5,9,@talater is this the same meatbar as the one on sderot chen in tlv?  goooood ,"['@talater', 'is', 'this', 'the', 'same', 'meatbar', 'as', 'the', 'one', 'on', 'sderot', 'chen', 'in', 'tlv', '?', 'goooood']",['@TalAter'],1,[],0,Sun
3944,1,Fri Jun 05 17:33:18 2009,"@bgstrowger also please note that as you had guests, I was exceptionally quiet at kicking out time (it was Leigh that shouted, not me) ","['@bgstrowger also please note that as you had guests, I was exceptionally quiet at kicking out time (it was Leigh that shouted, not me)']",1,24,"['@bgstrowger', 'also', 'please', 'note', 'that', 'as', 'you', 'had', 'guests,', 'I', 'was', 'exceptionally', 'quiet', 'at', 'kicking', 'out', 'time', '(it', 'was', 'Leigh', 'that', 'shouted,', 'not', 'me)']",7,16,"@bgstrowger also please note that as you had guests, i was exceptionally quiet at kicking out time (it was leigh that shouted, not me) ","['@bgstrowger', 'also', 'please', 'note', 'that', 'as', 'you', 'had', 'guests,', 'i', 'was', 'exceptionally', 'quiet', 'at', 'kicking', 'out', 'time', '(it', 'was', 'leigh', 'that', 'shouted,', 'not', 'me)']",['@bgstrowger'],1,[],0,Fri
3945,0,Tue Jun 16 23:50:26 2009,motivation to get my licence: so i can stop flaking on my friends in la ,['motivation to get my licence: so i can stop flaking on my friends in la'],1,15,"['motivation', 'to', 'get', 'my', 'licence:', 'so', 'i', 'can', 'stop', 'flaking', 'on', 'my', 'friends', 'in', 'la']",3,11,motivation to get my licence: so i can stop flaking on my friends in la ,"['motivation', 'to', 'get', 'my', 'licence:', 'so', 'i', 'can', 'stop', 'flaking', 'on', 'my', 'friends', 'in', 'la']",[],0,[],0,Tue
3946,1,Mon Jun 15 14:35:22 2009,"@godlessgirl  I so want to. Alas, work. Soon, I'll add the &quot;1&quot; to that.","['@godlessgirl  I so want to', 'Alas', ', work', 'Soon', "", I'll add the &quot;1&quot; to that.""]",5,17,"['@godlessgirl', 'I', 'so', 'want', 'to', '.', 'Alas,', 'work', '.', 'Soon,', ""I'll"", 'add', 'the', '&quot;1&quot;', 'to', 'that', '.']",4,8,"@godlessgirl  i so want to. alas, work. soon, i'll add the &quot;1&quot; to that.","['@godlessgirl', 'i', 'so', 'want', 'to', '.', 'alas,', 'work', '.', 'soon,', ""i'll"", 'add', 'the', '&quot;1&quot;', 'to', 'that', '.']",['@godlessgirl'],1,[],0,Mon
3947,0,Fri Jun 05 15:56:10 2009,just saw that twitter will down for maintenance in a couple of hrs...ugh whatever will we do??? ,['just saw that twitter will down for maintenance in a couple of hrs...ugh whatever will we do'],1,20,"['just', 'saw', 'that', 'twitter', 'will', 'down', 'for', 'maintenance', 'in', 'a', 'couple', 'of', 'hrs', '...', 'ugh', 'whatever', 'will', 'we', 'do', '???']",4,13,just saw that twitter will down for maintenance in a couple of hrs...ugh whatever will we do??? ,"['just', 'saw', 'that', 'twitter', 'will', 'down', 'for', 'maintenance', 'in', 'a', 'couple', 'of', 'hrs', '...', 'ugh', 'whatever', 'will', 'we', 'do', '???']",[],0,[],0,Fri
3948,0,Sun May 31 08:30:09 2009,@auburnjones want me to call your job? I'm sorry  I'm havin a rough one too our date got delayed and stuff.,"['@auburnjones want me to call your job', ""I'm sorry  I'm havin a rough one too our date got delayed and stuff.""]",2,23,"['@auburnjones', 'want', 'me', 'to', 'call', 'your', 'job', '?', ""I'm"", 'sorry', ""I'm"", 'havin', 'a', 'rough', 'one', 'too', 'our', 'date', 'got', 'delayed', 'and', 'stuff', '.']",7,14,@auburnjones want me to call your job? i'm sorry  i'm havin a rough one too our date got delayed and stuff.,"['@auburnjones', 'want', 'me', 'to', 'call', 'your', 'job', '?', ""i'm"", 'sorry', ""i'm"", 'havin', 'a', 'rough', 'one', 'too', 'our', 'date', 'got', 'delayed', 'and', 'stuff', '.']",['@auburnjones'],1,[],0,Sun
3949,0,Sun Jun 07 15:30:48 2009,i should be in malia right now! ,['i should be in malia right now'],1,8,"['i', 'should', 'be', 'in', 'malia', 'right', 'now', '!']",2,5,i should be in malia right now! ,"['i', 'should', 'be', 'in', 'malia', 'right', 'now', '!']",[],0,[],0,Sun
3950,0,Tue Apr 21 03:26:43 2009,"One of my life goals is to see a real play. I have free tix for chicago tonight at the lyric, someone please go with me?  goodmorning.","['One of my life goals is to see a real play', 'I have free tix for chicago tonight at the lyric', ', someone please go with me', 'goodmorning.']",4,30,"['One', 'of', 'my', 'life', 'goals', 'is', 'to', 'see', 'a', 'real', 'play', '.', 'I', 'have', 'free', 'tix', 'for', 'chicago', 'tonight', 'at', 'the', 'lyric,', 'someone', 'please', 'go', 'with', 'me', '?', 'goodmorning', '.']",6,21,"one of my life goals is to see a real play. i have free tix for chicago tonight at the lyric, someone please go with me?  goodmorning.","['one', 'of', 'my', 'life', 'goals', 'is', 'to', 'see', 'a', 'real', 'play', '.', 'i', 'have', 'free', 'tix', 'for', 'chicago', 'tonight', 'at', 'the', 'lyric,', 'someone', 'please', 'go', 'with', 'me', '?', 'goodmorning', '.']",[],0,[],0,Tue
3951,1,Thu May 14 04:52:17 2009,Feeling all better now! ,['Feeling all better now'],1,5,"['Feeling', 'all', 'better', 'now', '!']",1,2,feeling all better now! ,"['feeling', 'all', 'better', 'now', '!']",[],0,[],0,Thu
3952,0,Sun May 10 08:23:18 2009,@DesiLynnsmom I'm actually going to get rid of the game. No use having it if Sam took the x-box. ,"[""@DesiLynnsmom I'm actually going to get rid of the game"", 'No use having it if Sam took the x', '-box.']",3,21,"['@DesiLynnsmom', ""I'm"", 'actually', 'going', 'to', 'get', 'rid', 'of', 'the', 'game', '.', 'No', 'use', 'having', 'it', 'if', 'Sam', 'took', 'the', 'x-box', '.']",6,12,@desilynnsmom i'm actually going to get rid of the game. no use having it if sam took the x-box. ,"['@desilynnsmom', ""i'm"", 'actually', 'going', 'to', 'get', 'rid', 'of', 'the', 'game', '.', 'no', 'use', 'having', 'it', 'if', 'sam', 'took', 'the', 'x-box', '.']",['@DesiLynnsmom'],1,[],0,Sun
3953,1,Sun Apr 19 09:55:30 2009,@roxibear  cheering you on from the sidelines!!,['@roxibear  cheering you on from the sidelines'],1,8,"['@roxibear', 'cheering', 'you', 'on', 'from', 'the', 'sidelines', '!!']",1,5,@roxibear  cheering you on from the sidelines!!,"['@roxibear', 'cheering', 'you', 'on', 'from', 'the', 'sidelines', '!!']",['@roxibear'],1,[],0,Sun
3954,1,Fri May 29 23:04:30 2009,"I plan on getting the Simply Springfield website up and running next week, too - hopefully!  ","['I plan on getting the Simply Springfield website up and running next week, too - hopefully']",1,17,"['I', 'plan', 'on', 'getting', 'the', 'Simply', 'Springfield', 'website', 'up', 'and', 'running', 'next', 'week,', 'too', '-', 'hopefully', '!']",4,11,"i plan on getting the simply springfield website up and running next week, too - hopefully!  ","['i', 'plan', 'on', 'getting', 'the', 'simply', 'springfield', 'website', 'up', 'and', 'running', 'next', 'week,', 'too', '-', 'hopefully', '!']",[],0,[],0,Fri
3955,1,Sat Jun 06 21:05:10 2009,Goodnight ,['Goodnight'],1,1,['Goodnight'],0,0,goodnight ,['goodnight'],[],0,[],0,Sat
3956,0,Mon Jun 01 16:05:27 2009,"i'm gunna cry when asher &amp; kay kiss in fame  better yet, i'll close my eyes.","[""i'm gunna cry when asher &amp; kay kiss in fame  better yet, i'll close my eyes.""]",1,17,"[""i'm"", 'gunna', 'cry', 'when', 'asher', '&amp;', 'kay', 'kiss', 'in', 'fame', 'better', 'yet,', ""i'll"", 'close', 'my', 'eyes', '.']",6,10,"i'm gunna cry when asher &amp; kay kiss in fame  better yet, i'll close my eyes.","[""i'm"", 'gunna', 'cry', 'when', 'asher', '&amp;', 'kay', 'kiss', 'in', 'fame', 'better', 'yet,', ""i'll"", 'close', 'my', 'eyes', '.']",[],0,[],0,Mon
3957,1,Sun Jun 07 00:31:32 2009,"@tpr2 Well they will grow up before you know it, so take the time now ","['@tpr2 Well they will grow up before you know it, so take the time now']",1,15,"['@tpr2', 'Well', 'they', 'will', 'grow', 'up', 'before', 'you', 'know', 'it,', 'so', 'take', 'the', 'time', 'now']",2,12,"@tpr2 well they will grow up before you know it, so take the time now ","['@tpr2', 'well', 'they', 'will', 'grow', 'up', 'before', 'you', 'know', 'it,', 'so', 'take', 'the', 'time', 'now']",['@tpr2'],1,[],0,Sun
3958,1,Sat May 30 22:01:29 2009,My kitty is the second best cuddler on this planet. ,['My kitty is the second best cuddler on this planet.'],1,11,"['My', 'kitty', 'is', 'the', 'second', 'best', 'cuddler', 'on', 'this', 'planet', '.']",2,7,my kitty is the second best cuddler on this planet. ,"['my', 'kitty', 'is', 'the', 'second', 'best', 'cuddler', 'on', 'this', 'planet', '.']",[],0,[],0,Sat
3959,1,Fri May 01 20:50:42 2009,"@JasmineTame  Hi Jas,just wondering if you got my email about having a chat? ","['@JasmineTame  Hi Jas,just wondering if you got my email about having a chat']",1,14,"['@JasmineTame', 'Hi', 'Jas,just', 'wondering', 'if', 'you', 'got', 'my', 'email', 'about', 'having', 'a', 'chat', '?']",4,8,"@jasminetame  hi jas,just wondering if you got my email about having a chat? ","['@jasminetame', 'hi', 'jas,just', 'wondering', 'if', 'you', 'got', 'my', 'email', 'about', 'having', 'a', 'chat', '?']",['@JasmineTame'],1,[],0,Fri
3960,0,Thu Jun 18 07:21:02 2009,5 days til prom and my mother is having to change my dress for me. ,['5 days til prom and my mother is having to change my dress for me.'],1,16,"['5', 'days', 'til', 'prom', 'and', 'my', 'mother', 'is', 'having', 'to', 'change', 'my', 'dress', 'for', 'me', '.']",2,12,5 days til prom and my mother is having to change my dress for me. ,"['5', 'days', 'til', 'prom', 'and', 'my', 'mother', 'is', 'having', 'to', 'change', 'my', 'dress', 'for', 'me', '.']",[],0,[],0,Thu
3961,0,Sat Jun 20 19:42:50 2009,"@kschwalm Yeah, It's wet.  Looking at a damp ride home.  ","[""@kschwalm Yeah, It's wet"", 'Looking at a damp ride home']",2,12,"['@kschwalm', 'Yeah,', ""It's"", 'wet', '.', 'Looking', 'at', 'a', 'damp', 'ride', 'home', '.']",3,6,"@kschwalm yeah, it's wet.  looking at a damp ride home.  ","['@kschwalm', 'yeah,', ""it's"", 'wet', '.', 'looking', 'at', 'a', 'damp', 'ride', 'home', '.']",['@kschwalm'],1,[],0,Sat
3962,1,Tue Jun 02 02:53:19 2009,@PrettyPrats i think you rock *thumbs up* take it in your stride! ,['@PrettyPrats i think you rock *thumbs up* take it in your stride'],1,13,"['@PrettyPrats', 'i', 'think', 'you', 'rock', '*thumbs', 'up*', 'take', 'it', 'in', 'your', 'stride', '!']",4,6,@prettyprats i think you rock *thumbs up* take it in your stride! ,"['@prettyprats', 'i', 'think', 'you', 'rock', '*thumbs', 'up*', 'take', 'it', 'in', 'your', 'stride', '!']",['@PrettyPrats'],1,[],0,Tue
